Temperature,Cp,Cp_uncertainty,H,H_uncertainty,S,S_uncertainty,G,G_uncertainty
100.0,28.994409003895036,3.0,36569.896255410815,51661.074716484116,161.25507530793487,39.88298348293352,36553.77074788002,51665.06301483241
110.0,29.03578113023589,3.0,36340.5925265087,51336.79027316802,163.96187868836904,37.46919899401927,36322.556719852975,51340.91188505736
120.0,29.208841415910857,3.0,35278.18131879443,49834.31393440132,165.41995676168435,36.82137877011105,35258.33092398303,49838.73249985373
130.0,29.922338861240508,3.100769670768054,34029.03384116053,48067.75263012732,167.11060998678113,35.844647612282444,34007.30946186225,48072.41243431692
140.0,30.473561402529967,3.2110141790259465,35223.83083645346,49757.4507451532,169.462816371499,33.93233900388696,35200.10604216145,49762.20127261375
150.0,29.217716511053034,3.0,36828.10370742318,52026.2351970258,171.21646885320425,32.86651344294326,36802.421237095194,52031.16517404224
160.0,31.389893713615976,3.610363762219379,33620.21923775909,47489.60147350082,173.30466454124252,31.327572342403638,33592.490491432494,47494.61388507561
170.0,30.257300686543857,3.1677620358287237,36047.873680523626,50922.823311213724,173.75786064681705,32.10086982585854,36018.33484421367,50928.280459084126
180.0,30.448154489627747,3.205932796445502,35292.82563487886,49855.024124819596,175.2373170046596,31.422816142031593,35261.28291781802,49860.68023172516
190.0,30.50659721561439,3.2176213416428308,35781.01095224356,50545.42242158817,176.6471332660418,30.84324842710384,35747.44799692301,50551.28263878932
200.0,30.971526513270604,3.310607201174073,35465.643122361435,50099.4249594327,178.1925960857012,30.071847509771263,35430.0046031443,50105.439328934655
210.0,30.822038140503032,3.2807095266205595,37063.63472376601,52359.32635469735,180.02237890969292,28.898357386257924,37025.83002419497,52365.39500974846
220.0,32.11729914838525,4.639070393413989,35843.45010378779,50633.724716525096,181.64776245745486,28.013931491328,35803.487596047155,50639.88778145319
230.0,32.35961527696237,4.9817571488294945,35911.38209752524,50729.79506338763,182.98840476246056,27.532190523670867,35869.29476442988,50736.12746720808
240.0,33.3994499263712,6.452305412648926,35078.829104594864,49552.38732939119,184.94325335214603,26.181830698124855,35034.44272379035,49558.67096875874
250.0,32.872567471219945,5.707181098797591,35717.77858642981,50455.99835227343,185.26015576650818,27.147876568158242,35671.46354748819,50462.78532141547
260.0,32.91917464734465,5.773093599377061,37070.105399913635,52368.47727266304,186.9284171012261,26.202812325390607,37021.50401146732,52375.290003867645
270.0,33.666591700769644,6.830100933079622,35736.73754143747,50482.81036357368,188.03197010145306,26.056366268045227,35685.96890951008,50489.84558246605
280.0,32.96735747875825,5.841234413035718,37715.961654748615,53281.855947594166,189.41763607836015,25.510952212957328,37662.924716646674,53288.999014213805
290.0,33.590720875845086,6.722803383482879,36504.341923878776,51568.3668917592,190.39054803619882,25.549260489560005,36449.12866494828,51575.77617730117
300.0,34.44122812143517,7.925602265092955,36670.81439648254,51803.79452027723,192.13224905707187,24.500336846615408,36613.17472176542,51811.144621331216
310.0,33.12170774958532,6.059518659395311,37915.74873885668,53564.39755152677,192.1944614582727,25.82656878746246,37856.16845580461,53572.403787850875
320.0,34.95167999091833,8.64749022185475,36509.061960489606,51575.042031549136,194.78659394743784,23.574953428190284,36446.73025042643,51582.58601664616
330.0,35.283183992362346,9.11630767667783,37437.68696344078,52888.31610508144,196.38867656982762,22.723480017937533,37372.87870017274,52895.81485348736
340.0,33.93036381279401,7.203131031280286,38362.412217970865,54196.0751015068,196.3386462489039,24.208447138690833,38295.65707824624,54204.305973533956
350.0,34.56237744780096,8.096933285511827,38185.05232421428,53945.250334335185,197.92039272747417,23.385733378833976,38115.780186759665,53953.43534101778
360.0,36.49250047297447,10.826539444760794,36658.140084255625,51785.870336032174,199.87957957166503,22.029238334929403,36586.183435609826,51793.800861832744
370.0,35.59114121798634,9.551824961786073,38391.91507691606,54237.79844475588,201.20816109801999,21.564553884012955,38317.468057309794,54245.77732969296
380.0,35.504560585596764,9.429381457221893,37885.322258288135,53521.368010051454,201.16257458030765,23.0432365179962,37808.88047994762,53530.124439928295
390.0,35.64961044276599,9.634512932450894,38346.26036321982,54173.23292946039,202.5855716179027,22.445028370585614,38267.25199028884,54181.98649052493
400.0,37.052496921101834,11.618494016583274,37401.526569158865,52837.1775850672,203.72441572455153,22.248673151907298,37320.03680286904,52846.07705432796
410.0,36.6151517475385,10.999994540691588,38505.374754078366,54398.25465898128,205.72326982561,20.836080135358404,38421.02821344986,54406.79745183678
420.0,36.54623794832807,10.90253571121354,38894.75966548838,54948.92808168077,206.9952876152854,20.45138888799272,38807.82164468997,54957.51766501374
430.0,36.56288333622444,10.92607584452755,38751.344174032645,54746.107948609664,207.15925200939034,21.633721780476282,38662.265695668604,54755.41044897527
440.0,36.31943796173677,10.581792094230083,39178.56899689735,55350.29508728738,207.52910554807087,22.524883452355713,39087.2561904562,55360.20603600642
450.0,37.229522792594004,11.868846404938417,38720.18753096731,54702.045801428656,209.43718013964883,21.240672049299754,38625.94079990447,54711.60410385084
460.0,35.35827875706014,9.222507711376661,40654.67607798529,57437.825740876906,208.01732247135254,24.66286758281692,40558.98810964847,57449.17065996499
470.0,36.96982690351755,11.501580956513957,39654.099949136755,56022.797409272534,211.23961465118595,21.520071842540855,39554.8173302507,56032.91184303852
480.0,37.55855680187021,12.334170763338824,39290.80597969869,55509.022150564866,212.42171280258134,21.26254616715442,39188.84355755345,55519.2281727251
490.0,36.443552322692454,10.757316306778892,40669.6264011396,57458.96869064358,211.74528009180722,23.633380043137052,40565.871213894614,57470.54904686472
