Temperature,Cp,Cp_uncertainty,H,H_uncertainty,S,S_uncertainty,G,G_uncertainty
100.0,29.700654830307183,0.5879576045338658,149.3628258595595,489.51150521144683,173.74901021069687,3.8543034418513384,131.98792483848985,489.3559954402605
110.0,29.601100560052476,0.5861186127836349,152.06964749266058,497.1285337767546,176.5474286440295,3.8704049809755556,132.64943034181735,496.96327402196727
120.0,29.51266795725806,0.5845924893721283,154.7755320950095,504.7456444958062,179.09526251484564,3.8886949206190464,133.284100593228,504.57077478799044
130.0,29.43496101309632,0.5833364996772032,157.48059513230066,512.362848737864,181.4335511676372,3.908419849683954,133.89423348050786,512.1784478987958
140.0,29.367590674285395,0.5823136268782372,160.18495761797814,519.9801881204997,183.59416599132697,3.9290598670988004,134.4817743791924,519.786284786842
150.0,29.31017514376585,0.5814923428918253,162.88875441119825,527.5977605098715,185.60234589789852,3.950251887582574,135.0484025265135,527.3943416689029
160.0,29.26234011564751,0.5808463414607279,165.59214525919754,535.2157546875238,187.47841285597332,3.971740388448514,135.59559920224183,535.0027723752493
170.0,29.2237188774459,0.5803542020982458,168.29532756838762,542.8344904763218,189.23896643341078,3.9933449403838686,136.12470327470777,542.6118670841217
180.0,29.193952248539784,0.5799989629086577,170.99854938755834,550.4544595362364,190.8977363843426,4.01493831566735,136.6369568383767,550.2220920434203
190.0,29.172688363398365,0.5797676011891645,173.70212097785893,558.076361697394,192.46620440578135,4.0364314363018545,137.13354214076048,557.8341250635806
200.0,29.159582337687514,0.5796504428321767,176.40642358937438,565.7011324719455,193.95406621213723,4.057762846034576,137.61561034694697,565.4488823673269
210.0,29.154295869573296,0.5796405368196018,179.1119145292145,573.3299588550357,195.36958073638252,4.078891235008602,138.08430257457422,573.0675338675535
220.0,29.156496828811477,0.5797330362927584,181.8191281404925,580.9642822129103,196.71983800236316,4.099790061711509,138.5407637799726,580.6915056427821
230.0,29.16585887717121,0.5799246237809466,184.5286727978265,588.6057885917256,198.01096738555424,4.120443639541296,138.986150299149,588.3224699217985
240.0,29.18206115039951,0.5802130084282419,187.24122439550368,596.2563879506487,199.24830150286095,4.140844261379915,139.42163203481704,595.9623240635431
