Temperature,Cp,Cp_uncertainty,H,H_uncertainty,S,S_uncertainty,G,G_uncertainty
100.0,30.61071341778812,3.0,12765.58389540187,18010.835469617698,175.22389413736067,32.61701912903313,12748.061505988135,18014.0971715306
110.0,30.494898840696933,3.0,15057.422963570629,21251.985362598472,177.8775415461485,30.27840853614227,15037.856434000552,21255.315987537448
120.0,30.60414844364894,3.0,14687.66759682405,20729.072308185223,180.23666443359411,28.35631851578503,14666.03919709202,20732.475066407118
130.0,30.377570509145677,3.0,14244.514421562693,20102.359077521913,181.61507878435708,27.821159808739413,14220.904461320726,20105.975828297047
140.0,30.428853655602076,3.0,13582.687224008343,19166.39407879317,183.74670539103357,26.220798114035254,13556.962685253598,19170.06499052914
150.0,30.560447790373026,3.0,13696.489400547714,19327.334660282726,185.05354501611345,25.786861354773862,13668.731368795297,19331.202689485945
160.0,31.459600693333783,3.1432918522990163,15813.806732478282,22321.673546946553,186.9582292455915,24.50744464778093,15783.893415798988,22325.5947380902
170.0,30.950213765823754,3.0414144667970104,13837.061090340441,19526.133050473305,188.21230568187502,24.14812630570936,13805.064998374522,19530.238231945277
180.0,30.75621437356833,3.0026145883459257,14388.480611155786,20305.95801536764,189.8203380808808,23.28823864067314,14354.312950301228,20310.149898322958
190.0,30.801406245140406,3.0116529626603405,12505.64833413314,17643.231073528397,191.20676992405924,22.741741487117356,12469.31904784757,17647.55200441095
200.0,32.23013926050144,3.297399565732547,13084.69474809554,18462.12636539753,193.25558582077736,21.258491821546084,13046.043630931386,18466.37806376184
210.0,32.50247561983003,3.351866837598265,12643.636463944502,17838.375758154125,194.38580235724223,21.07433782963221,12602.815445449482,17842.801369098346
220.0,31.43400429677888,3.138172572988036,11643.514268073615,16423.989384723154,195.22035430804138,21.30831670468022,11600.565790125846,16428.677214398183
230.0,31.0580633335602,3.0629843803442998,17765.609970887217,25081.940157788194,196.70832609979811,20.618220378722366,17720.367055884264,25086.682348475304
240.0,31.738841521078196,3.199140017847899,11973.076662154232,16890.06099208011,197.37149515973934,21.094571262380345,11925.707503315894,16895.12368918308
250.0,32.2892968178001,3.3092310771922797,15551.40950741804,21950.587832537294,198.82676563090826,20.450721587505253,15501.702816010315,21955.70051293417
260.0,31.941601969705708,3.2396921075734006,15529.543790977397,21919.66503979593,199.65696851627234,20.690850969875182,15477.632979163165,21925.044661048098
270.0,32.496648402177584,3.350701394067776,13906.549318753907,19624.40424552091,201.74518328951814,19.151882878776256,13852.078119265736,19629.575253898176
280.0,32.82008835679427,3.4153893849911143,16716.687567915127,23598.53986962809,202.83960002346234,19.018357453117375,16659.892479908558,23603.865009714966
290.0,32.14829936021545,3.281031585675349,16874.88167161418,23822.260116566747,203.41167125103058,19.623540126820032,16815.89228695138,23827.950943203523
