Temperature,Cp,Cp_uncertainty,H,H_uncertainty,S,S_uncertainty,G,G_uncertainty
100.0,29.101208104638463,3.0,63060.63475159189,6053.820936152821,166.21882433686469,15.957007136339008,63044.01286915821,6053.821146454773
110.0,29.101105891720028,3.0,62522.812409499886,6002.189991311989,168.99238742188692,16.223269192501142,62504.22324688348,6002.190256602902
120.0,29.101028150415402,3.0,62102.341999817094,5961.8248319824415,171.52445551215604,16.46634772916698,62081.75906515564,5961.825159434585
130.0,29.10096764943063,3.0,61772.14230737226,5930.125661507736,173.85373474829507,16.689958535836322,61749.54132185498,5930.126058428039
140.0,29.100919644014272,3.0,61512.86960704444,5905.235482276266,176.01031221524264,16.896989972663295,61488.22816333431,5905.235956089875
150.0,29.100880917340152,3.0,61310.338500420046,5885.792496040324,178.01803909706635,17.089731753318368,61283.635794555485,5885.79305427659
160.0,29.100849230349308,3.0,61153.9099387308,5870.775354118157,179.89614315065072,17.27002974246247,61125.1265558267,5870.776004398543
170.0,29.100823000027503,3.0,61035.44817896584,5859.403025180721,181.6603514886657,17.439393742911907,61004.565919212764,5859.403775208268
180.0,29.100801120608683,3.0,60948.62542154154,5851.068040467988,183.3236919557826,17.59907442775513,60915.627156989496,5851.068898018065
190.0,29.10078289209774,3.0,60888.44603669347,5845.290819522573,184.8970775529534,17.750119445083524,60853.31559195841,5845.291792434677
200.0,29.1007680484048,3.0,60850.91352421343,5841.687698324489,186.38974078808738,17.89341511565639,60813.635576055814,5841.688794494949
210.0,29.100756891670965,3.0,60832.79262982877,5839.948092463563,187.8095619521058,18.02971794740216,60793.35262181883,5839.949319838997
220.0,29.10075054316506,3.0,60831.43634264706,5839.8178888941175,189.16332097035902,18.159678813154464,60789.82041203358,5839.819255465548
230.0,29.100751316407482,3.0,60844.65802922678,5841.08717080577,190.456893241245,18.28386175115952,60800.8529437813,5841.088684603293
240.0,29.100763207384627,3.0,60870.63554172939,5843.581012006021,191.69540378529447,18.40275876338827,60824.62864482092,5843.582681093975
250.0,29.10079248298129,3.0,60907.838349873666,5847.152481587872,192.88334992989232,18.516801593269662,60859.617512391196,5847.1543140604335
260.0,29.100848335360755,3.0,60954.97150038342,5851.677264036808,194.0246999435436,18.62637119458018,60904.5250783981,5851.679268013969
270.0,29.10094355970736,3.0,61010.93204337403,5857.049476163907,195.12297307160262,18.73180541487385,60958.248840644694,5857.051659787784
280.0,29.10109520725936,3.0,61074.774810601106,5863.1783818177055,196.1813050345191,18.833405283313834,61019.84404519144,5863.180753249161
290.0,29.10132516548694,3.0,61145.685289270325,5869.985787769951,197.20250204953652,18.931440196755506,61088.49656367596,5869.988355185476
300.0,29.10166062219118,3.0,61222.95793613454,5877.403961868916,198.18908570825658,19.026152227992633,61163.50121042206,5877.4067334577585
310.0,29.102134379089296,3.0,61305.97870308473,5885.373955496135,199.14333050546702,19.117759728524835,61244.244270628034,5885.376939457646
320.0,29.102784991643933,3.0,61394.21085197904,5893.844241789988,200.06729541446236,19.206460359788384,61330.18931744641,5893.847446331169
330.0,29.103656723993073,3.0,61487.18335944467,5902.769602506688,200.96285060287758,19.29243365787625,61420.86561874572,5902.773035839916
340.0,29.10479931954005,3.0,61584.48137643972,5912.110212138214,201.83170015419418,19.37584321480264,61515.85859838729,5912.1138824791315
350.0,29.1062675980854,3.0,61685.73832934016,5921.830879616656,202.67540148465682,19.456838542527056,61614.80193882053,5921.83479518221
360.0,29.108120898696978,3.0,61790.62934091982,5931.900416728302,203.49538200972958,19.53555667293404,61717.371003396314,5931.904585734914
370.0,29.11042239352695,3.0,61898.8657190279,5942.291109026677,204.29295350855753,19.612123536821525,61823.277326229734,5942.295539688542
380.0,29.113238301475292,3.0,62010.19031386761,5952.978270131291,205.06932455190193,19.686655156982585,61932.26397053789,5952.98297065878
390.0,29.11663703215166,3.0,62124.3735857142,5963.939864228563,205.82561129334695,19.75925868416131,62044.1015973098,5963.944842826735
400.0,29.120688290310976,3.0,62241.210256710765,5975.156184644234,206.562846871213,19.830033299636444,62158.58511796228,5975.161449511431
410.0,29.125462169207506,3.0,62360.51644525279,5986.609578744267,207.28198962656802,19.89907100415053,62275.5308295059,5986.615138070797
420.0,29.13102825851743,3.0,62482.12720105485,5998.284211301265,207.98393030873083,19.96645730963816,62394.77395032518,5998.290073268155
430.0,29.137454788986744,3.0,62605.894374495845,6010.165859951601,208.66949841198354,20.03227184755042,62516.16649017869,6010.172032729423
440.0,29.14480783209626,3.0,62731.68476618219,6022.241737553491,209.33946776453718,20.096588905395567,62639.57540036579,6022.248229301242
450.0,29.15315056906502,3.0,62859.37851253742,6034.500337203591,209.99456147210756,20.159477901322326,62764.88095987497,6034.507156067633
460.0,29.162542639648752,3.0,62988.867671155684,6046.931296430945,210.63545630296593,20.221003805084724,62891.97536125632,6046.938450543989
470.0,29.17303957758546,3.0,63120.05497604946,6059.525277700748,211.26278658842594,20.281227512488893,63020.7614663529,6059.532775180886
480.0,29.184692336297093,3.0,63252.85273809452,6072.273862857074,211.8771477019226,20.34020617938457,63151.1517071976,6072.281711806846
490.0,29.19754690563739,3.0,63387.181870175,6085.1694595368,212.47909917075188,20.39799352039218,63283.06711158133,6085.1776680423
500.0,29.21164401810466,3.0,63522.971019951285,6098.205217915323,213.0691674668748,20.454640076819985,63416.436436217846,6098.213794045339
510.0,29.227018941014816,3.0,63660.155795964565,6111.374956412598,213.64784851669276,20.510193457602508,63551.19539322105,6111.383908217775
