Temperature,Cp,Cp_uncertainty,H,H_uncertainty,S,S_uncertainty,G,G_uncertainty
100.0,20.45801909719134,1.2606214242926732,45.4706800238859,133.67025002078756,122.69254197065808,5.1674424802680825,33.20142582682009,133.99183684953317
110.0,20.46570696341974,1.2384879982062922,45.74395024034759,133.24389391745126,124.61210633805527,5.308481718606728,32.0366185431615,133.6024116521246
120.0,20.47339524474425,1.216428357305205,46.17101447495612,133.531916318002,126.36631780120257,5.437375763271359,31.0070563388118,133.9249844793678
130.0,20.481083818504644,1.1944468218958118,46.75187226198528,134.50144826924097,127.98173286620442,5.555407814515817,30.114246989378703,134.92665215269065
140.0,20.48877260421493,1.1725479390939564,47.48652326877353,136.11510224996164,129.47899033076092,5.663695857757478,29.359464622466987,136.5701690639553
150.0,20.49646154728754,1.1507365338015507,48.374967251369036,138.3329157216268,130.87444811481555,5.76320919727244,28.7438000341467,138.81585745098886
160.0,20.50415060964061,1.1290177510551032,49.41720402680794,141.11426217780416,132.18129063957448,5.854788181381942,28.26819752447602,141.62347811413844
170.0,20.51183976405199,1.1073970949967877,50.613233455176704,144.41954357154856,133.41029982453563,5.9391631120017365,27.933482485005644,144.95388140651482
180.0,20.519528990644393,1.0858804673057223,51.963055427653686,148.21154787500234,134.57040532097008,6.0169709839259475,27.740382469879055,148.7703271656345
190.0,20.527218274629554,1.064474206759005,53.466669858327045,152.45642675194722,135.66908574055773,6.088769785614987,27.689543567621072,153.03943160941162
200.0,20.534907604821214,1.0431851310028897,55.12407667846735,157.12430533559842,136.71266681919195,6.155050515044939,27.78154331462897,157.73175433046376
210.0,20.542596972631358,1.0220205813080756,56.93527583243645,162.18957257306621,137.70654673662432,6.216247202574699,28.016901017745337,162.82207354677357
220.0,20.550286371378313,1.0009884709205041,58.900267274712256,167.63091752663163,138.6553689547886,6.272745252978677,28.396086104658764,168.28941385176608
230.0,20.55797579580058,0.9800973375310359,61.01905096768951,173.43117927252806,139.56315659161052,6.3248883931679725,28.919524951619092,174.11689263559603
240.0,20.56566524170944,0.9593564003375701,63.29162688003056,179.5770713268145,140.4334181652535,6.3729844722048465,29.58760652036973,180.29144466832463
250.0,20.573354705736797,0.9387756221408688,65.71799498541175,186.0588306701933,141.26923172962822,6.417310319270432,30.400687053004695,186.80347369226098
260.0,20.581044185149537,0.9183657768872723,68.29815526155922,192.86982973994662,142.07331249206388,6.458115828352159,31.359094013622588,193.64646844265846
270.0,20.58873367771112,0.8981385230380903,71.03210768949887,200.0061790799334,142.84806765754578,6.495627407045113,32.46312942196153,200.81661010277202
280.0,20.59642318157711,0.8781064830979899,73.91985225296737,207.46633950376085,143.5956412896522,6.530050900957546,33.713072691864745,208.31238958257796
290.0,20.604112695215495,0.8582833295647635,76.96138893794442,215.25075578790728,144.31795129224435,6.561574084152616,35.109183063193534,216.13424633796188
300.0,20.611802217345264,0.8386838774606531,80.15671773227918,223.36151888250356,145.0167201161565,6.59036878907581,36.65170169743222,224.2842355353126
310.0,20.619491746888627,0.8193241834597992,83.50583862538862,231.8020600829058,145.6935004265647,6.616592735769716,38.340853493153574,232.765726900193
320.0,20.62718128293353,0.8002216514240041,87.00875160801267,240.57687820236998,146.3496966918471,6.640391109219381,40.1768486666216,241.5831362357277
330.0,20.634870824703974,0.781395143884016,90.6654566720136,249.69129922129108,146.98658344760858,6.661897924862958,42.15988413430277,250.7416890617554
340.0,20.642560371536376,0.7628650986374289,94.47595381021111,259.15126691673925,147.60532083191455,6.681237215208209,44.29014472736013,260.2472148717288
350.0,20.65024992286057,0.7446536491560624,98.44024301624546,268.96316241184843,148.2069678667366,6.698524064765157,46.56780426288766,270.10596995018705
360.0,20.657939478184474,0.7267847468820229,102.55832428446364,279.13365029350547,148.79249386686968,6.713865515861886,48.993026492390555,280.32448640820564
370.0,20.665629037081583,0.7092842827186572,106.83019760982367,289.6695488345696,149.3627882844019,6.727361364133946,51.565965944595,290.9094449854183
380.0,20.673318599180767,0.6921802040673792,111.2558629878144,300.57772185938103,149.91866923926358,6.739104859395484,54.286768676894226,301.86756917204934
390.0,20.681008164157852,0.6755026226060953,115.83532041438718,311.86498986582274,150.46089094079537,6.7491833250738145,57.15557294747701,313.20553828073105
400.0,20.68869773172868,0.6592839066419691,120.56856988589855,323.5380581356441,150.9901501689296,6.757678707311724,60.17250981832671,324.929917217921
410.0,20.696387301643316,0.6435587503111094,125.45561139906023,335.6034597089275,151.5070919544166,6.764668063125268,63.33770369774938,337.04710085031513
420.0,20.704076873681217,0.6283642101793178,130.49644495089714,348.06751125663726,152.01231457399228,6.770223995583216,66.65127282982036,349.5632710208874
430.0,20.71176644764719,0.613739698001917,135.69107053871113,360.9362800493539,152.50637395728023,6.774415042790178,70.1133297370806,362.4843644342364
440.0,20.719456023367954,0.5997269166637683,141.0394881600491,374.21556038535226,152.98978758663432,6.777306026467833,73.72398162193,375.8160497964884
450.0,20.727145600689287,0.5863697248512786,146.54169781267618,387.91085800349754,153.46303795834513,6.778958365100031,77.48333073142089,389.56371275744044
460.0,20.73483517947352,0.573713915097145,152.19769949455176,402.02738116341186,153.92657566309933,6.7794303559113684,81.39147468952604,403.7324473593217
470.0,20.742524759597497,0.5618068898603784,158.00749320380893,416.5700372251215,154.38082213485987,6.778777429360774,85.44850680042482,418.3270528456481
480.0,20.750214340950738,0.5506972217011125,163.97107893873633,431.5434337015414,154.82617211008534,6.777052379334452,89.65451632589537,433.35203482378574
