Temperature,Cp,Cp_uncertainty,H,H_uncertainty,S,S_uncertainty,G,G_uncertainty
200.0,28.793121680953064,0.5758624336190613,-2.8391241572903057,0.05678248314580611,179.96038546383818,3.599207709276764,-38.831201250057944,0.7766240250011589
300.0,29.075482278182044,0.5815096455636409,0.055215421936661443,0.0011043084387332288,191.692080774599,3.83384161549198,-57.45240881044304,1.149048176208861
400.0,29.31950851338442,0.5863901702676885,2.9747486933377236,0.05949497386675447,200.08938831963079,4.001787766392615,-77.06100663451458,1.5412201326902917
500.0,29.63588514362902,0.5927177028725804,5.92158301150746,0.1184316602301492,206.6637551139586,4.133275102279172,-97.41029454547183,1.9482058909094366
600.0,30.086510572729058,0.6017302114545812,8.90645488908455,0.178129097781691,212.10457553289817,4.242091510657963,-118.35629043065435,2.3671258086130873
700.0,30.684496851242105,0.6136899370248421,11.943851361426212,0.23887702722852425,216.78555941427754,4.335711188285551,-139.80604022856807,2.7961208045713613
800.0,31.39416967647014,0.6278833935294028,15.047131351282639,0.3009426270256528,220.9283566531067,4.418567133062134,-161.6955539712027,3.2339110794240544
900.0,32.13106839245948,0.6426213678491897,18.223647033471455,0.3644729406694291,224.66889884004627,4.493377976800925,-183.9783619225702,3.679567238451404
1000.0,32.761945990000875,0.6552389198000175,21.469865199552117,0.42939730399104237,228.088544126883,4.56177088253766,-206.61867892733088,4.132373578546618
1100.0,33.25837024775893,0.6651674049551787,24.771285358279705,0.49542570716559414,231.2347777762392,4.624695555524784,-229.58697019558343,4.591739403911669
1200.0,33.70749484838983,0.6741498969677966,28.119957941444493,0.5623991588288899,234.14822053141899,4.682964410628379,-252.85790669625825,5.0571581339251654
1300.0,34.11281900659045,0.682256380131809,31.511324462944625,0.6302264892588925,236.86254571157914,4.737250914231583,-276.40998496210824,5.5281996992421645
1400.0,34.477695294528026,0.6895539058905605,34.94117363015511,0.6988234726031023,239.40417038182096,4.788083407636419,-300.2246649043942,6.004493298087884
1500.0,34.8053415232071,0.696106830464142,38.40562266960957,0.7681124533921915,241.7942632867185,4.83588526573437,-324.28577226046815,6.4857154452093635
1600.0,35.09884074246958,0.7019768148493916,41.90110385088394,0.8380220770176788,244.0500932734181,4.881001865468362,-348.579045386585,6.9715809077317
1700.0,35.361141240994726,0.7072228248198945,45.4243510104802,0.908487020209604,246.18596820337646,4.923719364067529,-373.09179493525977,7.461835898705195
1800.0,35.59505654629914,0.7119011309259828,48.97238607571014,0.9794477215142028,248.21390508566844,4.964278101713369,-397.81264307849307,7.956252861569862
1900.0,35.803265424736786,0.7160653084947357,52.54250558857911,1.0508501117715823,250.14411878358703,5.00288237567174,-422.7313201002363,8.454626402004726
2000.0,35.98831188149896,0.7197662376299792,56.132267229669615,1.1226453445933924,251.98538522085616,5.039707704417124,-447.8385032120427,8.956770064240855
