Temperature,Cp,Cp_uncertainty,H,H_uncertainty,S,S_uncertainty,G,G_uncertainty
100.0,31.21033228506602,3.0,26254.389867533886,37072.74568000226,186.30564985114984,24.7805760642376,26235.75930254877,37075.223737608685
110.0,31.678512706343074,3.020857644432176,29732.5381156056,41991.590104369505,188.8058239886648,22.6590094530426,29711.769474966844,41994.08259540934
120.0,31.527128912125704,3.0,32857.85688376507,46411.458293039796,190.7709373316085,21.294133074224373,32834.96437128528,46414.013589008704
130.0,31.51294781685928,3.0,30596.754288882592,43213.77633744,192.51466159600528,20.24234813284852,30571.72738287511,43216.40784269727
140.0,32.61205755343948,3.2075666138514567,28072.153756386993,39643.45202481039,194.39712913836553,18.994350566088585,28044.93815830762,39646.11123388964
150.0,31.998655307802117,3.0848861647239847,29438.10238503744,41575.195100952784,195.73041746390507,18.523009695929947,29408.742822417855,41577.97355240717
160.0,32.42283495261445,3.169722093686452,28177.854900417482,39792.93601625666,197.57732988417655,18.532649654047184,28146.24252763601,39795.708063403064
170.0,32.80755497823696,3.2466660988109526,29060.296180516183,41040.89644257011,199.48174713276728,18.81353310376533,29026.384283503612,41043.624306009544
180.0,34.16637623028771,3.518430349221104,27914.5073938524,39420.50640085518,201.5374423730621,19.124672151824292,27878.23065422525,39423.12599071509
190.0,32.880340417349814,3.261223186633524,28135.74725516026,39733.3868132543,202.25015272713168,19.167214222638204,28097.3197261421,39736.229130777785
200.0,32.81537555725478,3.248230214614518,24973.77384389402,35261.68113117846,203.5076289005607,19.318709457324008,24933.07231811391,35264.60021910179
210.0,33.31475625265256,3.348106353694073,26209.657162566,37009.484081955045,204.68710530931412,19.454604739074693,26166.672870451042,37012.49582250055
220.0,35.33040762292124,3.751236627747809,25420.742582959112,35893.790383921114,207.37481582215304,19.892146841642475,25375.12012347824,35896.42044840182
230.0,34.13010374149215,3.511175851461991,30169.03948138784,42608.89625585313,207.70679871298427,19.858543419808726,30121.266917683854,42611.86315405612
240.0,35.39908516979008,3.7649721371215765,32715.147378739886,46209.63657555363,210.15961533032294,20.249106743276457,32664.70907106061,46212.23936701934
250.0,34.335704304050154,3.5522959639735916,29742.57858889589,42005.78947786927,210.34539625598754,20.186262928409377,29689.992239831892,42008.788588893796
260.0,34.37285130778333,3.5597253647202267,32253.3988580081,45556.62555512902,211.54413604667275,20.326010886546417,32198.397382635965,45559.671554862616
270.0,35.82861393580898,3.850877890325357,29599.490490277767,41803.432348189344,213.6175297095305,20.640689619117968,29541.813757256194,41806.185639632386
280.0,37.081223806058176,5.561783513226198,26077.515288288876,36822.60725119494,215.27131583720518,20.87144684465291,26017.239319854456,36825.203630296695
290.0,35.62761104798116,3.810677312759794,33705.05278085161,47609.57422068643,215.52360007227685,20.821903691667245,33642.55093683065,47612.56998224818
300.0,37.11205154046104,5.6053805133159615,29066.580800616375,41049.78423755017,217.82359448972824,21.181902575157523,29001.233722269455,41052.33176031388
310.0,37.995521847048366,6.854796202845676,26129.82139362999,36896.57925476326,218.85880166011987,21.28894400923584,26061.975165115357,36899.19625991049
320.0,37.13174269318112,5.633228008551456,27411.558374701315,38709.229076789474,219.2731178511388,21.271807247439636,27341.39097698895,38712.195551693076
330.0,36.600561453538944,4.882024295371342,34641.25669960549,48933.566499735,220.06501579906853,21.33018683702558,34568.63524439179,48936.72279622499
340.0,38.73497932574008,7.900546998009709,24764.6130608905,34965.883115138306,222.81159578380107,21.779502833972085,24688.85711832401,34968.29524436175
350.0,39.100822675811116,8.41792762538418,25189.035298619645,35566.106799907604,223.5450544531824,21.826194567848347,25110.79452956103,35568.72180533584
360.0,37.496123173427556,6.1485398255799915,27091.68446705721,38256.859058349895,223.62338353040286,21.741860383292448,27011.18004898626,38260.01801644579
370.0,37.83934735429426,6.633932117096088,30817.440119536852,43525.873232174825,224.73190263909402,21.863564205030674,30734.28931556039,43529.06315550446
380.0,39.55994838079646,9.067229424208566,28741.890779184727,40590.60320567432,227.13982801691475,22.245149280594816,28655.577644538298,40593.122722425636
390.0,39.34443187729224,8.762443062037661,30234.90625332228,42702.04593803254,227.1672532273065,22.15063432267317,30146.311024563627,42705.16817495484
400.0,41.02693776239698,11.141865703525346,29242.35129519471,41298.36125484788,230.1768055926434,22.65254479574055,29150.28057295765,41300.426774643405
410.0,40.21527760587553,9.994004902134824,27584.308641616535,38953.53484716455,229.79390443277964,22.475964563767803,27490.093140799094,38956.453849161
420.0,40.00336559365614,9.694316060424406,27778.365693771942,39227.972962196865,230.73168445148497,22.56352056750886,27681.458386302318,39231.000116147356
430.0,40.22500804499674,10.007765821107895,31621.126877789487,44662.45794559537,232.49146563725583,22.81547680466304,31521.155547565468,44665.09514271125
440.0,39.453975194224014,8.917360706509914,30903.981763149506,43648.261598281904,232.00354189717513,22.617892056646898,30801.900204714748,43651.88599201379
450.0,40.023847289454835,9.723281552403307,35583.91083286891,50266.68075962319,234.93226620623966,23.1036369184598,35478.1913130761,50269.16009330571
460.0,40.66886941241307,10.63548058672154,33402.60643298136,47181.85049363811,235.5026175258344,23.117707182378755,33294.275228919476,47184.664426520496
470.0,40.43904080910741,10.310453858905412,31513.896865102593,44510.81180736013,236.09664022159234,23.13651172153034,31402.931444198446,44513.95675784303
480.0,42.81100896218681,13.664923390507354,26370.89117151399,37237.50340412508,238.26682973100412,23.470549623412694,26256.523093243108,37239.92091746816
490.0,40.56257201403061,10.485153364284086,32414.796740152706,45784.87662899622,237.3450838370254,23.18620044461695,32298.497649072564,45788.6762091629
